ts,open,high,low,close,volume
2020-05-17,25781.01,26262.55,25165.63,25482.38,44466.7
2020-05-18,26407.46,27313.33,25904.11,26340.37,6268.05
2020-05-19,26987.46,27536.98,26727.23,27107.96,14402.41
2020-05-20,27245.63,27811.31,26992.41,27268.08,91924.69
2020-05-21,26798.92,27294.12,26505.53,27046.22,33216.02
2020-05-22,27043.23,27411.06,26332.55,26886.78,18125.89
2020-05-23,26465.65,26940.72,26465.65,26671.2,31636.57
2020-05-24,28468.63,28934.23,27705.3,28237.17,31799.44
2020-05-25,29380.88,29634.31,28615.72,29114.12,52946.51
2020-05-26,24950.58,25563.97,24950.58,25245.41,6126.36
2020-05-27,26375.46,26623.59,25575.2,26109.09,14220.36
2020-05-28,26543.09,26543.09,26184.26,26398.98,15236.61
2020-05-29,26353.09,26697.08,26094.52,26414.39,54126.74
2020-05-30,25707.72,26402.96,25592.54,25955.19,32364.03
2020-05-31,27282.03,28149.46,27069.37,27466.11,104919.66
2020-06-01,28639.74,29563.85,28205.3,28814.59,65389.23
2020-06-02,28077.94,28649.17,26845.2,27785.4,25226.17
2020-06-03,28285.73,29389.32,27400.32,28387.71,32209.68
2020-06-04,27304.77,27434.46,26537.52,27108.44,92892.81
2020-06-05,25349.29,25719.11,24777.56,25374.48,101638.09
2020-06-06,24654.89,24983.69,24377.78,24644.03,29639.53
2020-06-07,25422.67,26507.13,24654.67,25746.33,14753.27
2020-06-08,26805.63,27309.76,26805.63,27017.78,6138.22
2020-06-09,27990.7,27990.7,27539.62,27747.24,6192.01
2020-06-10,28758.1,29339.64,28278.45,28793.97,49129.66
2020-06-11,29647.0,29980.09,29046.8,29575.87,48800.42
2020-06-12,28948.07,28948.07,28342.02,28703.7,19597.35
2020-06-13,29331.7,29665.06,28898.62,29361.68,96041.82
2020-06-14,30536.89,31740.24,30020.74,30581.96,29151.21
2020-06-15,32087.71,33198.1,30723.83,31781.06,21787.53
2020-06-16,33741.42,35084.61,33196.38,33738.09,91051.81
2020-06-17,35071.58,35807.97,33911.04,34982.02,83042.8
2020-06-18,35927.33,36673.79,34566.84,35643.09,34973.7
2020-06-19,37618.41,38978.12,36927.25,37618.37,56350.33
2020-06-20,37862.99,38558.0,35838.08,37625.92,62340.81
2020-06-21,36055.31,36549.45,35450.58,36088.75,208725.82
2020-06-22,36136.72,37002.79,34926.96,35855.28,32897.92
2020-06-23,34738.75,35134.69,34118.88,34622.05,14021.29
2020-06-24,33485.15,33845.24,33153.57,33545.64,58715.11
2020-06-25,33378.75,34120.24,32346.06,33358.93,37336.16
2020-06-26,31646.5,32640.62,31646.5,32136.65,38322.06
2020-06-27,32005.63,33273.5,30817.62,31702.86,33993.51
2020-06-28,28705.03,29173.79,28705.03,28936.96,9444.7
2020-06-29,29034.4,30069.44,28881.32,29284.87,41753.39
2020-06-30,29227.79,30561.62,28020.45,29330.57,25429.19
2020-07-01,27816.95,28937.38,27428.38,28221.75,26118.5
2020-07-02,29301.24,29526.71,28910.98,29192.04,24606.88
2020-07-03,30698.71,31335.83,29884.91,30610.31,33348.84
2020-07-04,28223.83,29013.11,27640.19,28334.11,41248.57
2020-07-05,27187.4,27761.6,27027.91,27335.68,32319.7
2020-07-06,26217.9,27024.17,25018.61,26364.14,82353.57
2020-07-07,25339.29,25699.43,24045.9,25215.27,59014.55
2020-07-08,26106.83,26703.53,26106.83,26300.66,30811.98
2020-07-09,26005.79,26429.94,25846.51,26091.16,14231.89
2020-07-10,25572.76,26220.39,25563.38,25889.52,51712.59
2020-07-11,24320.86,25121.06,23470.36,24172.2,24723.25
2020-07-12,24686.33,25172.85,24498.14,24752.91,27950.42
2020-07-13,23841.63,24320.17,23432.77,23737.8,11014.13
2020-07-14,24061.5,24446.81,23538.47,23823.36,44083.16
2020-07-15,24335.96,24709.29,23375.61,24091.88,252991.25
2020-07-16,25097.98,25486.91,25042.9,25304.89,21519.19
2020-07-17,24268.07,24652.76,23752.85,24208.14,52363.38
2020-07-18,22008.69,22503.17,20870.11,21813.0,83586.83
2020-07-19,22109.27,22746.26,21443.29,21986.77,20350.25
2020-07-20,23601.29,24105.26,23079.17,23452.07,4528.16
2020-07-21,24288.34,24700.07,24288.34,24528.16,55734.29
2020-07-22,24880.75,25125.6,24417.09,24745.9,34137.25
2020-07-23,24205.72,24691.81,23868.94,24360.25,40899.8
2020-07-24,25229.28,25590.28,24592.84,25095.84,33624.86
2020-07-25,24416.45,25055.18,23414.11,24291.53,80562.08
2020-07-26,24853.75,25410.89,24294.62,24737.01,29630.64
2020-07-27,25194.01,25347.81,24930.6,25216.33,183015.46
2020-07-28,26484.85,26647.84,24906.73,26208.9,57036.2
2020-07-29,29028.01,29658.36,28320.89,28909.99,75745.42
2020-07-30,29429.3,29648.38,29020.65,29353.79,34081.53
2020-07-31,28662.93,29258.99,28313.78,28878.81,43228.15
2020-08-01,28987.85,29511.07,28449.42,28896.28,8726.09
2020-08-02,27548.06,27548.06,26517.65,27202.13,20819.68
2020-08-03,26292.84,26801.91,26142.36,26588.54,77638.7
2020-08-04,26403.04,26667.3,25782.73,26249.72,30946.29
2020-08-05,25988.11,26272.17,25172.11,25811.3,13202.44
2020-08-06,26347.0,26685.4,25670.05,25988.26,18824.14
2020-08-07,25435.59,25583.89,25060.86,25288.76,18540.29
2020-08-08,26342.45,27062.14,26007.4,26340.2,31681.56
2020-08-09,26469.12,26674.16,25990.06,26379.93,16776.87
2020-08-10,26354.29,27067.92,25931.21,26410.93,102125.03
2020-08-11,26403.81,26634.65,25698.06,26148.76,38515.65
2020-08-12,26163.09,26781.94,26163.09,26330.64,10701.06
2020-08-13,27036.86,27380.81,26717.57,27142.8,112806.32
2020-08-14,26465.05,27314.88,25826.97,26370.93,31520.15
2020-08-15,26050.89,26147.79,25510.53,25809.12,48670.44
2020-08-16,25571.73,26166.63,24557.84,25574.55,41377.74
2020-08-17,24281.48,24718.82,24063.61,24434.4,44564.43
2020-08-18,23739.25,23991.95,23511.77,23779.36,24043.19
2020-08-19,23352.65,24028.67,23153.99,23421.41,41045.55
2020-08-20,24123.41,24802.06,23177.16,24185.52,28231.79
2020-08-21,24360.33,25462.5,23706.18,24445.44,42641.25
2020-08-22,24562.85,24819.58,24267.66,24648.58,27581.04
2020-08-23,25082.69,26051.53,25029.21,25431.81,25624.05
2020-08-24,25408.69,25531.95,25123.04,25347.82,10023.04
2020-08-25,25874.1,26493.13,25213.78,25735.18,32304.03
2020-08-26,25988.71,26347.3,25045.44,25680.87,38798.0
2020-08-27,26138.09,27217.73,24757.35,25959.4,142771.79
2020-08-28,25638.4,26317.93,24998.71,25473.47,47445.36
2020-08-29,23479.88,23927.76,23004.43,23424.41,17643.46
2020-08-30,23091.39,23771.49,23091.39,23349.58,13976.92
2020-08-31,24633.66,25131.76,23795.79,24578.58,39597.85
2020-09-01,25449.38,26150.72,24362.74,25426.52,17806.08
2020-09-02,26446.95,26446.95,26201.16,26339.81,20740.48
2020-09-03,27670.75,28182.62,26930.08,27545.69,18232.13
2020-09-04,27644.03,27980.55,27089.17,27672.78,25543.06
2020-09-05,28298.23,28298.23,27390.43,27906.38,60037.76
2020-09-06,27536.22,27719.89,26938.4,27350.57,6735.78
2020-09-07,27163.93,27290.89,26973.66,27090.28,92929.0
2020-09-08,27822.99,28537.17,27209.19,27722.02,28233.96
2020-09-09,28972.65,29206.06,28599.19,28958.47,20317.96
2020-09-10,28864.55,29091.25,28714.33,28860.74,68566.69
2020-09-11,28086.21,28741.8,28086.21,28452.2,28436.75
2020-09-12,28286.84,29728.95,27663.46,28495.44,14522.78
2020-09-13,29018.96,30305.4,27806.24,29145.09,10009.55
2020-09-14,27850.47,28587.79,27219.46,27750.43,58005.39
2020-09-15,25307.06,25900.73,25036.56,25645.94,59503.3
2020-09-16,25089.22,25893.23,23910.6,25194.26,23153.53
2020-09-17,24051.16,24378.79,23776.69,24176.75,91540.94
2020-09-18,23808.44,23937.72,23576.18,23786.22,32570.64
2020-09-19,23784.94,23958.62,23350.72,23699.03,91472.22
2020-09-20,23240.36,23669.0,23139.59,23361.06,14634.81
2020-09-21,24503.23,24929.05,24231.24,24616.25,13483.47
2020-09-22,24801.04,25775.26,24221.41,24936.76,21294.05
2020-09-23,25159.45,26094.97,24419.41,25238.22,23417.56
2020-09-24,25822.02,26398.72,25381.04,25832.59,81568.18
2020-09-25,25121.99,25617.34,23994.33,24860.43,40571.25
2020-09-26,25610.79,25987.84,25534.61,25819.93,17690.32
2020-09-27,26093.59,26093.59,25612.45,25790.2,32752.15
2020-09-28,26181.21,26853.55,25841.97,26442.21,23235.79
2020-09-29,25701.64,26214.53,24711.74,25506.84,17004.82
2020-09-30,24100.95,24343.29,24079.82,24193.04,29848.67
2020-10-01,24751.27,25542.98,24431.6,24932.97,27566.87
2020-10-02,25568.1,26111.45,24824.93,25301.55,17485.8
2020-10-03,24568.07,25286.59,23647.49,24552.01,17174.01
2020-10-04,23860.0,24369.99,23355.66,23851.7,60779.99
2020-10-05,24792.14,25122.69,24525.51,24847.22,45012.99
2020-10-06,23758.82,24138.09,23639.02,23869.85,67407.09
2020-10-07,25284.56,25790.27,24994.76,25320.39,25717.38
2020-10-08,24381.31,24747.16,24381.31,24571.52,13390.52
2020-10-09,24791.26,25766.72,24370.29,25164.44,20350.18
2020-10-10,24992.2,25249.79,24483.23,24914.01,73033.03
2020-10-11,25724.9,25988.82,25078.48,25483.77,8988.01
2020-10-12,25313.73,25569.76,24242.35,25040.58,102148.03
2020-10-13,24744.78,25471.71,24378.76,24935.69,13213.06
2020-10-14,25047.49,25373.03,24567.25,25008.91,59979.15
2020-10-15,23758.78,24975.76,23590.11,24183.14,14061.5
2020-10-16,24785.76,25951.49,24357.16,24855.63,19929.28
2020-10-17,24610.91,25325.63,23642.45,24449.8,6154.68
2020-10-18,24287.97,24462.53,24048.26,24291.37,140361.63
2020-10-19,23433.37,23774.11,23086.83,23495.73,49943.43
2020-10-20,21510.28,22088.52,20948.63,21512.56,51019.6
2020-10-21,21620.92,21640.28,21185.55,21401.29,20686.69
2020-10-22,23276.24,23639.14,23011.98,23321.9,14942.21
2020-10-23,24021.15,24904.82,23103.23,24007.2,59074.06
2020-10-24,24130.82,24130.82,23941.1,24027.04,12125.62
2020-10-25,23799.16,24624.04,23010.31,23842.71,27709.27
2020-10-26,23625.83,24227.03,23625.83,23897.28,11653.21
2020-10-27,24662.94,24987.82,23937.53,24395.87,35221.92
2020-10-28,23565.53,23565.53,23249.94,23443.32,6799.33
2020-10-29,23979.38,25315.57,23702.14,24412.29,9759.64
2020-10-30,25042.72,25299.49,24795.54,25068.83,16169.94
2020-10-31,25740.98,26264.97,24895.89,25745.55,53052.78
2020-11-01,26469.63,27013.35,25225.58,26182.95,21324.8
2020-11-02,26237.24,26756.74,25336.92,26240.26,71701.67
2020-11-03,26941.6,28114.49,26055.37,26905.88,109334.31
2020-11-04,27553.6,28192.76,27097.49,27510.25,25902.49
2020-11-05,27110.78,27744.71,26506.54,27212.25,10123.43
2020-11-06,26988.62,27500.53,25756.99,26711.42,71093.94
2020-11-07,26676.89,27513.39,25929.82,26847.05,9581.89
2020-11-08,28275.07,28850.81,28028.09,28385.31,16269.04
2020-11-09,27220.09,27480.65,26998.7,27221.39,8472.89
2020-11-10,25620.11,26867.93,24694.06,25897.32,70239.27
2020-11-11,26454.62,26496.98,25636.63,26086.19,51490.25
2020-11-12,26171.75,26646.38,25739.07,26171.92,119034.89
2020-11-13,26544.68,26749.6,25988.79,26370.72,22971.32
2020-11-14,26432.73,26798.01,26323.74,26636.77,16968.48
2020-11-15,26619.88,26979.05,26123.83,26469.17,21512.2
2020-11-16,28105.86,28200.66,27717.66,27927.89,11474.42
2020-11-17,26644.77,27075.46,25998.55,26445.71,102626.9
2020-11-18,26120.53,26133.25,24991.18,25728.43,483271.43
2020-11-19,25559.44,26388.88,25255.27,25674.1,18165.86
2020-11-20,24239.34,24968.13,23251.31,24275.59,51169.38
2020-11-21,23999.46,25218.68,23655.59,24162.85,28082.83
2020-11-22,25628.31,26549.89,24832.74,25648.05,46139.09
2020-11-23,25841.91,25930.47,25596.74,25705.34,75697.28
2020-11-24,26079.34,26132.16,25574.01,25952.64,13034.39
2020-11-25,25196.58,25265.83,24048.63,24870.13,21881.36
2020-11-26,24471.49,24798.15,23281.19,24375.9,83494.51
2020-11-27,24094.11,25003.77,23304.24,24094.0,47738.65
2020-11-28,23654.91,24493.58,23128.37,23863.33,41164.97
2020-11-29,25168.85,25481.12,24491.86,24995.62,48319.51
2020-11-30,25494.61,25930.96,24834.38,25526.56,52618.27
2020-12-01,24764.37,25242.24,23852.66,24589.48,80735.09
2020-12-02,24755.37,25007.74,24601.02,24839.78,58623.97
2020-12-03,25432.84,25432.84,25053.04,25314.67,30985.38
2020-12-04,26466.37,27148.2,25789.37,26384.83,43373.77
2020-12-05,28149.09,28262.85,27649.16,27927.4,31575.7
2020-12-06,27076.38,27295.43,26783.22,26993.06,18137.97
2020-12-07,26104.75,26559.44,26104.75,26277.15,31336.72
2020-12-08,25109.78,25692.35,24102.36,25183.39,29411.95
2020-12-09,24759.22,25513.56,24223.78,25015.46,8263.64
2020-12-10,25502.91,26351.06,24618.18,25465.29,60095.3
2020-12-11,26091.33,26899.24,25404.48,26400.24,69629.42
2020-12-12,26431.68,26992.25,25932.02,26369.68,50515.76
2020-12-13,25359.07,27071.89,25337.33,26115.27,66145.03
2020-12-14,26404.63,26404.63,26125.96,26293.76,28376.78
2020-12-15,25348.85,25809.46,25176.63,25574.65,21457.88
2020-12-16,27346.13,28300.17,26552.84,27556.42,70876.67
2020-12-17,26374.11,27053.54,25181.5,26087.79,13967.28
2020-12-18,26363.71,26772.51,25846.43,26296.44,13620.54
2020-12-19,28460.23,28828.62,27591.21,28268.83,47893.44
2020-12-20,28090.25,29101.66,27849.36,28318.0,46883.81
2020-12-21,28277.09,28277.09,28023.37,28172.5,70341.38
2020-12-22,27833.36,28355.75,27392.75,27864.0,8475.73
2020-12-23,27756.29,28139.64,27393.05,27730.2,30745.39
2020-12-24,29486.24,29563.08,28591.76,29138.83,13689.62
2020-12-25,26757.37,28141.33,26318.78,27008.63,65323.33
2020-12-26,28749.04,29033.55,28183.54,28540.57,97587.26
2020-12-27,27277.62,27417.91,26750.2,27193.78,49450.94
2020-12-28,26935.61,27511.62,26431.85,26981.61,21083.77
2020-12-29,26386.18,27465.1,25754.46,26619.17,18019.47
2020-12-30,27165.15,27414.05,26913.92,27213.99,23763.94
2020-12-31,25604.95,26085.47,25604.95,25772.21,16558.8
2021-01-01,26480.88,26507.04,25725.66,26231.81,28735.63
2021-01-02,28220.75,29160.07,27703.11,28200.05,18337.41
2021-01-03,26780.72,27536.73,26090.15,26926.55,10900.26
2021-01-04,26834.41,27581.88,26087.34,27146.61,44760.4
2021-01-05,26466.29,27881.34,25926.35,26564.69,47271.51
2021-01-06,27271.18,28091.23,26043.9,27004.11,128328.63
2021-01-07,27086.9,27731.2,26343.2,27062.78,23317.95
2021-01-08,26463.45,26903.48,26124.31,26501.65,7218.93
2021-01-09,27119.41,27119.41,26848.19,26998.54,63258.6
2021-01-10,28706.2,29685.24,27871.53,28801.71,70745.91
2021-01-11,28467.57,29031.75,28051.38,28652.86,83822.49
2021-01-12,29523.08,29740.99,29073.85,29427.95,110106.06
2021-01-13,28262.37,29241.82,27411.81,28167.82,109691.32
2021-01-14,27153.33,27707.46,26778.64,27281.39,15135.39
2021-01-15,27600.6,28688.01,26954.14,27777.86,114775.25
2021-01-16,29642.03,30098.79,28529.65,29302.8,26061.61
2021-01-17,29611.41,30275.71,28973.52,29714.34,64492.12
2021-01-18,29092.77,30674.03,28671.36,29434.65,41765.0
2021-01-19,29523.59,29877.52,28910.15,29478.11,15592.39
2021-01-20,28460.43,29010.77,27645.13,28258.2,84658.52
2021-01-21,28861.7,29412.16,28059.86,28905.78,23412.22
2021-01-22,29985.41,30343.54,29047.76,29857.12,150883.55
2021-01-23,29185.91,30610.05,28808.32,29432.52,18427.51
2021-01-24,29141.47,29558.37,28456.38,28995.73,15114.54
2021-01-25,29086.77,30344.16,28662.69,29310.75,19939.24
2021-01-26,28980.05,29346.68,28545.33,28909.47,111535.67
2021-01-27,29063.33,29429.33,27928.16,28885.93,9622.86
2021-01-28,31159.97,31680.52,30407.72,31135.38,71879.55
2021-01-29,30608.14,31667.94,29898.13,30913.68,149580.25
2021-01-30,30334.81,30801.75,30334.81,30574.21,30037.73
2021-01-31,30315.45,30404.64,29672.99,29933.94,24926.48
2021-02-01,30580.9,31265.07,29828.61,30769.99,36751.4
2021-02-02,30808.77,31668.12,29292.37,30621.33,14021.42
2021-02-03,30006.54,30768.72,29135.07,29978.15,284159.28
2021-02-04,31191.63,32120.4,30559.32,31444.2,59381.88
2021-02-05,32954.55,33987.75,32392.5,33095.61,13340.09
2021-02-06,32897.37,33199.63,32027.7,32456.01,18432.27
2021-02-07,30872.49,30872.49,30145.79,30449.11,39638.23
2021-02-08,31509.15,32387.06,30975.62,31589.34,12357.84
2021-02-09,30792.22,31139.57,30451.55,30887.69,10362.39
2021-02-10,31385.21,32857.93,30596.9,31802.02,44137.64
2021-02-11,29335.22,30307.95,28845.72,29727.6,76153.41
2021-02-12,30506.36,32265.27,29664.98,30717.02,71651.6
2021-02-13,29381.33,29829.51,28609.87,29486.31,32371.88
2021-02-14,30289.44,31294.85,29810.48,30295.61,27524.31
2021-02-15,30523.84,31269.74,29205.15,30356.24,35756.37
2021-02-16,29455.48,29657.15,29207.67,29403.52,75023.02
2021-02-17,29195.24,29425.83,28656.72,29031.11,12357.06
2021-02-18,29638.04,30016.46,29638.04,29781.56,18295.55
2021-02-19,29920.06,30616.89,29144.47,29937.01,25234.78
2021-02-20,30512.39,30855.91,30306.67,30601.53,28346.1
2021-02-21,32509.75,33374.62,32324.73,32842.57,33808.59
2021-02-22,30647.74,31563.95,30598.59,31139.5,33942.39
2021-02-23,32825.7,33597.05,32675.36,33002.37,60663.4
2021-02-24,32514.45,34027.91,32176.11,33172.85,8652.22
2021-02-25,32032.08,32352.91,32032.08,32193.82,9734.53
2021-02-26,30909.55,31705.79,29937.63,30775.33,20250.25
2021-02-27,30662.32,30925.55,30383.38,30618.19,68672.45
2021-02-28,31674.86,32096.5,31047.74,31669.43,20680.68
2021-03-01,31873.91,32279.54,30575.2,31575.7,33676.66
2021-03-02,33146.37,34173.39,32240.0,33340.68,39349.94
2021-03-03,31910.27,32642.68,30958.61,31737.12,44899.34
2021-03-04,31566.17,32381.14,31092.65,31771.32,121948.95
2021-03-05,30521.99,30944.19,29845.28,30454.39,59875.32
2021-03-06,30928.71,31350.82,30124.24,30890.77,76680.43
2021-03-07,31965.5,32776.64,31154.33,31912.52,31567.93
2021-03-08,31395.77,31957.86,30938.12,31493.2,113014.29
2021-03-09,28866.32,29048.43,28641.4,28792.77,35661.38
2021-03-10,29129.82,29477.81,28567.48,29037.48,7067.18
2021-03-11,29191.05,30496.7,28888.72,29529.01,242814.62
2021-03-12,30198.39,30389.7,29671.96,29994.79,35447.99
2021-03-13,31059.95,31666.73,31059.95,31367.61,53041.08
2021-03-14,30046.48,30431.29,29864.16,30258.86,14575.7
2021-03-15,31094.49,31626.49,30498.97,31034.41,200547.99
2021-03-16,32560.71,33024.65,31505.79,32405.7,18628.09
2021-03-17,30549.32,30683.53,30174.34,30495.64,25250.28
2021-03-18,30965.47,31304.1,30155.54,30885.03,10158.73
2021-03-19,30114.0,31123.26,29663.5,30390.36,45945.53
2021-03-20,30222.11,31375.81,29365.19,30349.26,27387.8
2021-03-21,30548.41,31057.03,30548.41,30766.94,10027.67
2021-03-22,30069.47,30750.91,29987.02,30292.12,32478.53
2021-03-23,29310.53,30702.51,29089.95,29628.54,36693.86
2021-03-24,29711.67,29878.48,29539.11,29708.5,27931.17
2021-03-25,28978.03,28978.03,28451.56,28642.16,7832.34
2021-03-26,27783.39,28493.59,26606.77,27615.46,41895.29
2021-03-27,27813.78,29250.03,27764.48,28322.42,12146.04
2021-03-28,26916.26,27522.56,26857.01,27247.07,67316.86
2021-03-29,27789.92,28044.98,27789.92,27931.83,21371.45
2021-03-30,28151.53,28654.44,28151.53,28430.36,70422.57
2021-03-31,26743.52,27055.31,26305.37,26804.09,33243.72
2021-04-01,26263.18,27397.56,25628.34,26215.21,34385.7
2021-04-02,27091.93,28062.52,26948.46,27375.09,91894.48
2021-04-03,26443.4,26912.5,25676.26,26490.67,17056.34
2021-04-04,26148.68,26633.71,25581.05,26102.69,13562.52
2021-04-05,26716.65,27050.38,26153.93,26568.09,51123.88
2021-04-06,27381.77,27703.69,27106.5,27347.62,11565.52
2021-04-07,27220.36,27601.2,26321.85,27148.6,17423.29
2021-04-08,26618.68,27703.68,25429.49,26626.65,9272.79
2021-04-09,27800.36,28952.43,27115.83,28027.76,83848.1
2021-04-10,29641.42,30027.49,29588.53,29831.27,15287.6
2021-04-11,30590.16,31352.28,29732.87,30917.34,20461.89
2021-04-12,31428.7,31955.42,30026.19,31056.35,12324.3
2021-04-13,29880.03,30953.41,28759.42,30235.42,25169.41
2021-04-14,29637.37,29793.08,29235.39,29413.34,30260.86
2021-04-15,29650.88,30609.17,29564.77,30001.17,66153.5
2021-04-16,30676.63,31552.91,29327.57,30489.44,11934.06
2021-04-17,32319.9,32876.29,31459.26,32070.49,21642.72
2021-04-18,33161.04,33774.95,32509.67,32858.22,110240.21
2021-04-19,31078.74,31441.88,31078.74,31221.1,79709.41
2021-04-20,32483.29,32770.53,31794.73,32440.65,20438.74
2021-04-21,31223.27,32003.53,30698.24,31374.02,33372.92
2021-04-22,30781.78,31995.43,30088.66,31001.68,166901.39
2021-04-23,31332.29,31635.16,30690.41,31321.3,13350.09
2021-04-24,33856.69,34574.29,32908.3,33637.67,7662.6
2021-04-25,37383.19,38247.46,36279.84,37562.03,24241.73
2021-04-26,38526.99,38645.33,38038.58,38425.8,35148.91
2021-04-27,37959.84,38647.21,37754.51,38237.52,19737.29
2021-04-28,38692.43,40251.05,37992.28,39018.07,82614.17
2021-04-29,40205.12,41808.45,39074.68,40309.73,45372.39
2021-04-30,39835.22,40722.22,38879.75,39919.68,23540.25
2021-05-01,42799.65,43482.37,41900.07,42572.22,25502.78
2021-05-02,42550.5,43334.03,42353.38,42980.84,21695.43
2021-05-03,44558.24,45578.68,42681.44,43801.82,77196.88
2021-05-04,44589.07,45152.06,44589.07,44902.02,27541.15
2021-05-05,45721.16,47544.99,44267.66,45637.89,15592.04
2021-05-06,46961.02,47542.59,46387.6,47068.37,88659.4
2021-05-07,45892.29,48484.3,44657.14,46131.56,32618.75
2021-05-08,45243.3,46146.46,43716.39,45306.78,13597.08
2021-05-09,43895.61,45249.41,42390.69,43660.83,156239.98
2021-05-10,44698.15,44808.03,43784.72,44404.19,65178.02
2021-05-11,45620.38,46212.0,44621.06,45699.93,42043.62
2021-05-12,46631.18,48076.59,45908.66,46507.74,34476.08
2021-05-13,48863.3,51341.68,47850.21,49388.91,33569.31
2021-05-14,49380.46,49860.83,48829.16,49453.36,33046.43
2021-05-15,50860.47,52826.32,49785.78,50700.51,34177.87
2021-05-16,47980.45,50562.76,47426.16,48873.07,26079.23
2021-05-17,48319.01,49209.61,47315.98,48287.76,38265.25
2021-05-18,49485.28,50791.17,48254.83,49551.96,25838.63
2021-05-19,51642.64,52251.08,50067.08,51123.3,51070.84
2021-05-20,50743.71,51667.37,49185.33,50675.96,41738.42
2021-05-21,50819.33,51292.16,50078.62,50625.0,24272.38
2021-05-22,47973.35,49645.13,47441.06,48077.78,38695.34
2021-05-23,47792.45,48435.32,45748.67,47552.01,63712.8
2021-05-24,49351.87,49715.73,47898.6,49130.86,6891.33
2021-05-25,49680.46,51550.24,48991.19,50205.25,67240.4
2021-05-26,51296.76,52767.41,49769.33,51169.46,16019.12
2021-05-27,51821.15,52310.31,49461.23,51335.63,29646.76
2021-05-28,51771.64,51771.64,50943.94,51425.4,4452.93
2021-05-29,50336.97,52640.43,49101.73,50325.95,66646.18
2021-05-30,51782.39,52410.98,51122.26,51649.47,23741.71
2021-05-31,52879.02,53345.63,51781.34,52494.79,29006.22
2021-06-01,52999.48,54365.87,52523.51,53486.79,46951.75
2021-06-02,52789.45,53611.56,51085.73,52589.87,8949.58
2021-06-03,48075.06,51134.61,46526.04,48845.21,43916.08
2021-06-04,51184.25,51924.27,49616.81,50833.56,71543.03
2021-06-05,49909.66,51430.15,48523.18,50063.76,48604.87
2021-06-06,48613.85,49110.71,48238.31,48647.49,30436.34
2021-06-07,49695.74,51124.94,48626.85,49917.52,43636.1
2021-06-08,49295.03,51236.65,47125.53,49311.22,39517.42
2021-06-09,51356.44,53308.88,49702.72,51251.73,78452.61
2021-06-10,52765.68,53002.69,52069.79,52449.17,118030.15
2021-06-11,54359.09,54705.36,52185.29,53799.79,31526.28
2021-06-12,51385.16,51842.19,50726.68,51365.21,51519.56
2021-06-13,52957.9,54199.16,52823.99,53671.34,25642.08
2021-06-14,54812.26,55111.74,52444.04,54245.65,61372.72
2021-06-15,52997.91,55770.27,51795.22,53629.44,63181.58
2021-06-16,53797.82,54797.11,53487.47,53980.17,38386.98
2021-06-17,50603.36,52787.58,48516.01,50802.65,64497.19
2021-06-18,51616.63,52979.72,50642.46,51611.86,43018.14
2021-06-19,49356.23,51030.6,49264.55,49860.22,40607.84
2021-06-20,47126.15,48609.17,46717.01,47626.05,20419.05
2021-06-21,45214.83,46719.41,43878.57,45222.62,46270.32
2021-06-22,46788.56,48011.69,45515.96,47089.1,25871.78
2021-06-23,46629.27,47487.8,44888.71,46132.48,81594.66
2021-06-24,48534.79,49985.4,47264.7,48749.63,21266.81
2021-06-25,47569.15,48325.46,47569.15,47915.77,51350.06
2021-06-26,45808.66,46665.47,44419.62,45204.07,32728.49
2021-06-27,43700.57,44537.72,42512.17,43536.9,49054.35
2021-06-28,45818.05,45818.05,45172.19,45529.58,38604.37
2021-06-29,44652.39,46784.18,43604.14,45349.8,20984.92
2021-06-30,44628.67,45787.93,42780.61,44554.61,96085.03
2021-07-01,45046.43,45725.19,42600.62,44872.1,19760.25
2021-07-02,45745.86,46866.69,45146.39,45735.68,67770.34
2021-07-03,47493.24,48178.45,47158.57,47631.18,10613.28
2021-07-04,50683.52,51672.65,49100.55,50183.44,33594.74
2021-07-05,49815.07,50177.28,49285.84,49629.89,143101.07
2021-07-06,46809.0,48833.62,45690.57,47450.24,33071.67
2021-07-07,46512.96,47384.55,46330.3,46838.72,44265.0
2021-07-08,46897.5,48094.32,46729.58,47338.32,148416.94
2021-07-09,45792.43,47054.99,45117.17,45836.86,36191.21
2021-07-10,44730.27,44978.63,43991.81,44393.29,49194.38
2021-07-11,44861.6,46844.36,43625.72,44998.13,65260.48
2021-07-12,44897.9,46250.46,44249.13,44989.0,13340.83
2021-07-13,44856.75,45695.53,44856.75,45108.28,27313.28
2021-07-14,44260.42,44875.01,43494.29,43992.47,44185.97
2021-07-15,44135.63,44539.45,42980.73,43704.65,11077.28
2021-07-16,42366.03,43018.86,41982.37,42377.03,117191.17
2021-07-17,44337.21,45066.09,43110.15,43783.78,72785.73
2021-07-18,45269.56,46033.59,44414.94,45467.47,65717.89
2021-07-19,42209.35,44334.36,41289.63,42686.41,112973.18
2021-07-20,41648.36,42772.55,39785.77,41382.07,69146.67
2021-07-21,39299.11,40589.53,37618.32,39329.27,31565.51
2021-07-22,38323.28,39914.1,37242.04,38502.31,10189.16
2021-07-23,38471.25,38780.76,37924.92,38447.66,21792.41
2021-07-24,36136.53,36953.28,36123.37,36600.44,21859.91
2021-07-25,34995.44,36203.46,34995.44,35491.57,59693.33
2021-07-26,34342.96,34898.71,32962.84,34317.54,38312.06
2021-07-27,34739.59,35560.14,33481.63,34619.29,10299.18
